"id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR","OCSKGMlog","B04CHE3","B07CHE3","B13CHE3","B14CHE3","DEMENV5","LCEE10","PRSCHE3","SLPMRG5","TMDMOD3","TMNMOD3","TWIMRG5","VBFMRG5","VDPMRG5","soilmap"
"P1533",41.866297915099,22.4546785244539,1.21043943467088,1.59727804814372,1.87688712101347,0.569136133656641,4.7,-0.563635622757035,787.607727050781,44.9600524902344,57.0545120239258,37.0742530822754,353,"1",529.98095703125,4,292,281,94,65,9809,"9"
"P1535",41.8771544683983,22.4710924443315,1.61,1.4656414791161,0,0.707904834413074,4.4,-0.345445608993678,788.107604980469,44.9823265075684,55.4576225280762,36.0959091186523,365,"1",512.359069824219,5,293,280,95,43,9774,"9"
"P1536",41.8779821026905,22.4802555676695,1.14630733177101,1.50480586249792,6.46934350745412,0.484012727646282,4.22,-0.725644075821422,788.351257324219,44.986686706543,57.2597427368164,37.330436706543,381,"1",530.696228027344,7,293,281,94,36,9594,"9"
"P1537",41.873484808208,22.4792000804364,1.66,1.46153188595484,10.9078925343154,0.648450560123108,3.91,-0.4331695154131,788.351257324219,44.986686706543,57.2597427368164,37.330436706543,381,"1",530.696228027344,7,293,281,94,36,9594,"9"
"P1538",41.8853799280373,22.4199161779552,2.44,1.40009948112836,3.68447640798886,0.987111622914317,4.05,-0.0129721528182595,786.503845214844,44.9627304077148,47.629566192627,30.6951675415039,326,"4",447.352111816406,1,293,280,104,398,9919,"9"
"P1539",41.8887780948019,22.4115807650117,1,1.45,0,0.435,4.35,-0.832409247893453,786.2373046875,44.9574089050293,47.4748077392578,30.505298614502,322,"1",446.587493896484,0,293,280,104,399,9934,"9"
"P1540",41.8853147214324,22.4374581065385,2.05,1.43171201634906,1.07692307692308,0.871020551238695,4.25,-0.13808970741523,787.044860839844,44.9736213684082,47.7172622680664,30.9067878723145,328,"1",447.004333496094,1,293,280,106,368,9900,"9"
"P1541",41.8915376023335,22.4545160963156,1.63020653890859,1.46474447962923,5.60039340744494,0.676232345099969,4.15,-0.391218556223285,787.51220703125,44.9949645996094,47.1473350524902,30.2617855072021,334,"1",441.352905273438,1,293,280,103,393,9863,"9"
"P1543",41.8974404340726,22.4282697768212,1.56,1.46977238215301,0.727192835621025,0.682851453658948,4.38,-0.381477934048447,786.686889648438,44.9781303405762,47.0797920227051,30.1466312408447,330,"1",444.508819580078,1,293,280,103,398,9951,"9"
"P1544",41.8991805261548,22.4083992594217,1.87269676671519,1.50850240142711,2.33231104490104,0.827724161727257,4.42,-0.189075318110231,785.785034179688,44.9716148376465,46.2004928588867,29.0262470245361,326,"1",438.722259521484,1,293,280,103,276,10006,"9"
"P1547",41.8806147273474,22.4918102263154,1.61,1.4656414791161,7.7244952585979,0.653222759043451,4.06,-0.42583707611153,788.585327148438,44.9907646179199,58.8362579345703,38.369083404541,406,"1",546.85302734375,8,293,281,93,60,9534,"9"
"P1549",41.8937773181247,22.4730525262924,1.70688211416137,1.45874820842106,0,0.746973367805653,4.38,-0.291725746686143,788.034362792969,45.0055503845215,48.0503120422363,30.7640228271484,343,"1",444.908142089844,1,293,280,102,347,9782,"9"
"P1550",41.8998870329876,22.4796526901193,1.83,1.35730791764312,0.727192835621025,0.739743281768078,4.04,-0.301452069503007,788.24365234375,45.0218696594238,47.0541915893555,29.8619613647461,347,"1",436.706695556641,1,293,280,101,371,9678,"9"
"P1551",41.8973998339101,22.4840060260644,1.85786375868327,1.44588114555055,0.900838600663371,0.798615420345857,4.3,-0.224875775315975,788.300170898438,45.0109367370605,48.7941246032715,31.2649536132812,349,"1",449.474792480469,1,293,280,102,298,9736,"9"
"P1552",41.8961662539989,22.4916539656721,2.24274754382148,1.41629945463662,3.60601303536295,0.918558194575134,4.1,-0.0849500180595009,788.56787109375,45.0162963867188,49.7813568115234,31.9161739349365,357,"1",456.884704589844,1,293,280,101,295,9645,"9"
"P1554",41.887236649711,22.5107733210044,1.392786953862,1.48380294523323,0,0.619986415266856,4.45,-0.478057712042955,789.323791503906,45.0176620483398,56.087516784668,36.1629524230957,427,"4",519.826477050781,10,293,281,97,11,9233,"15"
"P1555",41.9081886936694,22.4866063118953,2.09,1.42705317855412,0,0.894762342953434,4.28,-0.111197134568413,788.451477050781,45.0381278991699,46.3348388671875,29.2805595397949,351,"1",430.878509521484,1,294,280,102,294,9450,"9"
"P1556",41.9094045961288,22.4563681224356,1.02,1.51577442730108,5.2730791764312,0.439369011133698,4.31,-0.822415646931273,787.342590332031,45.0152015686035,46.654972076416,29.0654697418213,348,"1",437.586761474609,3,294,280,102,133,9710,"9"
"P1557",41.9135925908062,22.455559268443,1.44,1.479774156168,5.7565347394723,0.60246307129066,4.18,-0.506728907959422,787.342590332031,45.0152015686035,46.654972076416,29.0654697418213,348,"1",437.586761474609,3,294,280,102,133,9710,"9"
"P1558",41.9092081671492,22.4484083461333,1.54707566119853,1.47111306363924,2.18157850686307,0.667881649176792,4.32,-0.403644293033315,787.070495605469,45.009635925293,46.3385887145996,29.0703182220459,341,"4",436.053253173828,1,294,280,100,282,9836,"9"
"P1559",41.914994489867,22.4400648114983,1.74,1.45500058726497,6.63460411784399,0.709119804478346,4.08,-0.34373079002772,786.792175292969,45.0038948059082,46.1922378540039,29.048698425293,341,"4",436.278594970703,1,294,280,101,283,9879,"9"
"P1560",41.914099285075,22.4338969245235,1.06639705882353,1.34108660130719,5.9656862745098,0.403444106995586,3.78,-0.907717321324014,786.51806640625,44.9982757568359,46.12548828125,28.9952335357666,338,"4",436.9091796875,1,294,280,103,252,9997,"15"
"P1561",41.9155983687819,22.4270351875207,1.57390362932803,1.46813002211875,7.61429739054351,0.640425590428467,4.07,-0.445622338588523,786.399658203125,45.0073661804199,46.7746887207031,28.7193660736084,357,"4",443.497497558594,7,295,281,103,42,9773,"3"
"P1567",41.8967763573228,22.4017905793989,1.41,1.45,2.18157850686307,0.599969288228155,4.26,-0.510876811362461,785.879272460938,44.9618835449219,46.6724891662598,29.5983543395996,322,"1",441.835205078125,0,293,280,104,392,9913,"9"
"P1568",41.908319181475,22.401054742785,2.47750205684181,1.34989036366757,2.4559031182345,0.978666601638989,3.95,-0.0215642443610171,785.333312988281,44.9734344482422,48.1281204223633,28.6616649627686,344,"4",453.395324707031,11,295,281,101,8,9309,"17"
"P1569",41.8856867521832,22.4008010509992,1.24795311867916,1.49611598631835,2.14911889243452,0.548087035770206,4.39,-0.601321180247194,785.686950683594,44.9463272094727,47.1530075073242,30.0561294555664,318,"1",445.551849365234,1,293,280,105,399,9444,"9"
"P1570",41.8918938511641,22.3879103365916,1.6,1.46,0,0.7008,4.38,-0.355532739359955,785.335327148438,44.9509506225586,46.4735832214355,29.1410007476807,317,"1",440.121887207031,1,294,280,105,367,9236,"9"
"P1572",41.8995281252106,22.3767711506696,1.86172943066215,1.4458435697652,0.84425779909916,0.800713215542624,4.3,-0.222252429053338,784.9365234375,44.9542655944824,46.8318672180176,28.5055885314941,325,"1",442.289764404297,3,294,280,104,143,8585,"9"
"P1575",41.8991144311097,22.3547800523787,1.95700987051486,1.43845037287311,0,0.844518473387536,4.32,-0.168988668032699,784.102294921875,44.9373397827148,46.6390190124512,28.4119300842285,322,"1",440.609558105469,2,294,280,103,143,7270,"9"
"P1576",41.8848378354307,22.3498997449455,1.67428977272727,1.57895440687361,0,0.793088164509345,4.74,-0.231820885079053,784.045837402344,44.9135665893555,46.7779846191406,29.6876411437988,305,"1",443.807586669922,0,294,280,107,398,7449,"9"
"P1577",41.8828700763667,22.3418700931336,1.41796011884834,1.48197062449184,0.714262276432772,0.625909773656502,4.41,-0.468549049809122,783.766357421875,44.907958984375,46.6928901672363,29.6690273284912,304,"1",443.553924560547,0,294,280,106,398,7063,"15"
"P1578",41.8876517418454,22.3752990819561,1.61164915507888,1.4659880882166,0,0.708797539118997,4.4,-0.344185351594871,784.869567871094,44.9300079345703,46.8728866577148,29.6640892028809,311,"1",444.142333984375,1,293,280,106,398,8457,"9"
"P1579",41.8514689120736,22.2743040975209,1.4013698630137,1.48492251780549,0,0.624277699608912,4.46,-0.471159978185285,781.761047363281,44.8220672607422,48.6452827453613,31.6643371582031,291,"1",461.313415527344,0,294,281,111,399,6821,"9"
"P1582",42.1380634375033,22.4841574020746,11.0997794206426,0.967506555825064,35.0002893726488,2.09411700193479,1.91,0.739131985736872,656.884704589844,41.3852386474609,74.0109634399414,46.7093467712402,1568,"2",704.295654296875,30,284,276,67,0,4638,"14"
"P1583",42.1107494849106,22.4957566330047,8.57076242295294,1.05147601462925,10.112608830505,2.43018232517477,2.85,0.887966285473896,657.629211425781,41.3645668029785,71.0118103027344,47.122200012207,1675,"2",705.532043457031,28,285,276,63,0,4741,"3"
"P1584",42.1014307595997,22.4895409901928,10.6441983333155,0.981457987856896,0,3.13405004356968,2.97,1.14232611176093,645.260009765625,40.9935035705566,73.6109313964844,45.9343757629395,1813,"1",709.002685546875,16,286,276,66,0,1171,"14"
"P1588",41.9840707495266,22.5698508521528,1.89320774820062,1.4430276432141,12.6577287484384,0.715844445997172,3.78,-0.334292389818496,790.468872070312,45.190315246582,51.522216796875,34.0222244262695,642,"1",497.873657226562,14,293,281,77,0,5877,"11"
"P1600",41.8567006010279,22.7730122636679,1.45075488822002,1.47934087120118,19.6561428173242,0.517292558682641,3.57,-0.659146686992735,795.909057617188,45.1096839904785,53.714485168457,34.483024597168,789,"1",500.632629394531,20,293,279,79,0,4007,"14"
"P1601",41.8478745532277,22.7431818338672,1.48568003386699,1.47589462021853,8,0.605187178740705,4.07,-0.502217482453111,793.551086425781,45.018482208252,56.5050010681152,34.2481651306152,813,"1",524.530029296875,19,292,279,83,15,5164,"3"
"P1602",41.8523509259259,22.7922084242012,2.75260199549702,1.37675961402288,10.4227787089716,1.01840466346805,3.7,0.0182373474611522,796.240844726562,45.1026954650879,56.2827110290527,37.3163108825684,757,"3",534.965759277344,18,291,279,83,2,5073,"9"
"P1603",41.8350487343288,22.7470354053774,2.17,1.4208060207808,43,0.527218490131133,2.43,-0.640140224081217,792.364440917969,44.9706687927246,56.2203102111816,35.358226776123,887,"1",530.757202148438,12,292,279,83,0,4550,"14"
"P1607",41.7943924931822,22.7360404836109,2.01560752394172,1.30660751072296,12.8383169427762,0.688649098931652,3.42,-0.373023428075832,794.1728515625,44.9612770080566,52.8508453369141,33.5429229736328,810,"2",496.292907714844,10,292,278,88,16,4373,"11"
"P1612",41.7384048165364,22.7515895853412,1.56,1.46977238215301,19,0.557161314626564,3.57,-0.58490046765155,788.997924804688,44.7147483825684,67.2090911865234,41.2337646484375,861,"2",617.352905273438,7,290,278,89,9,3492,"16"
"P1614",41.658532930328,22.7679368593511,3.0480018870944,1.35485669364584,4.41442374371927,1.18419223854864,3.89,0.169060886921321,746.670715332031,43.2987442016602,80.4451751708984,47.5593109130859,1261,"1",741.177551269531,12,288,278,73,1,614,"14"
"P1615",41.6737294749617,22.8045605085779,1.81,1.44932986925609,21,0.621719034014784,3.44,-0.475267002098969,778.678466796875,44.2969779968262,75.8190460205078,44.6207656860352,1058,"1",687.591186523438,13,288,278,85,0,3581,"3"
"P1616",41.6944224753081,22.819842923031,1.83627386280193,1.44866911335593,2.25623019591374,0.780040214490105,4.25,-0.248409803588922,791.073608398438,44.6964988708496,64.1841735839844,38.7463035583496,886,"1",591.540283203125,6,291,278,99,5,5530,"12"
"P1617",41.6879539974095,22.8229157659437,1.29764248704663,1.49180698498916,2.99613788427505,0.563349577945794,4.34,-0.573854923558727,788.912719726562,44.6189842224121,66.9342727661133,40.0847091674805,902,"1",615.99072265625,9,290,278,91,81,5710,"12"
"P1618",41.7130082490428,22.8094682691725,1.67347302470154,1.23596404679956,1.03066335474279,0.614110422191973,3.67,-0.487580526300856,793.374206542969,44.7920684814453,60.0123252868652,36.4896850585938,840,"1",554.360107421875,4,291,278,99,77,5546,"12"
"P1620",41.6809815112043,22.8271027515895,2.68621193461711,1.3890950145679,4.32979601805238,1.07095243250397,3.99,0.0685483763840104,789.543579101562,44.6226768493652,64.3015594482422,38.5368156433105,867,"2",595.387878417969,3,291,278,88,90,5951,"12"
"P1621",41.6319182066337,22.8186473511057,7.81,1.08850554317459,17,2.1168058447562,2.72,0.749908275502955,763.897644042969,43.7790985107422,79.0141983032227,46.9607963562012,1078,"2",727.110534667969,9,288,278,74,50,2543,"14"
"P1622",41.6368884219352,22.8485528605741,5.95352774784483,1.18121357670096,6.2293911637931,1.97829385814718,3.33,0.682234785435648,776.139404296875,44.1431579589844,70.2334365844727,41.2926216125488,1064,"2",643.327697753906,15,289,277,83,7,2968,"14"
"P1623",41.6999647508521,22.9501470012322,1.40449970706394,1.4827715488318,5.18076247070639,0.592398036857068,4.22,-0.523576510474693,727.441955566406,42.7451629638672,71.964729309082,42.0535659790039,1400,"2",693.514282226562,17,286,278,76,1,2972,"3"
"P1626",41.7138097662528,22.8479199597226,2.73244659344536,1.37841962805249,7.28359358035943,1.04763735680291,3.84,0.0465374924304015,793.081970214844,44.7759628295898,58.6045455932617,36.0036354064941,852,"4",558.017028808594,6,291,278,97,56,6466,"9"
"P1627",41.7270504705374,22.8267732509867,2.13370992225858,1.63547586045628,0.0185552205734914,1.04669506869826,4.91,0.0456376465828563,796.125793457031,44.8943634033203,50.4717102050781,31.4124546051025,823,"2",479.699066162109,2,291,277,100,394,6024,"9"
"P1628",41.7429487488509,22.8252282777297,3.48307847639608,1.05521094694593,2.59321794857285,1.07402155731817,3.09,0.0714100678760776,795.962036132812,44.917293548584,49.5219116210938,31.0278739929199,829,"1",475.143218994141,3,292,277,100,351,5497,"18"
"P1629",41.7410651534597,22.8349485795398,1.93612440191388,1.43931413087437,7.75032071018183,0.771214111429638,3.98,-0.259789237837598,794.927856445312,44.8836784362793,52.9648628234863,32.6518630981445,846,"1",499.058197021484,2,292,277,95,233,5813,"18"
"P1630",41.7481016768042,22.8290172539509,3.56414083437556,1.32037333363376,7.85348418314899,1.3009235469173,3.65,0.26307443294377,794.872924804688,44.8966903686523,51.6201171875,32.0827140808105,856,"1",490.480590820312,8,292,277,99,65,5534,"18"
"P1633",41.7716620315446,22.8449373864402,1.9850744894543,1.43629122003521,3.2730791764312,0.82734744751798,4.17,-0.189530542178698,792.841735839844,44.8594360351562,55.7375183105469,34.1734809875488,890,"1",516.477355957031,7,293,277,94,65,5103,"14"
"P1634",41.7569101517918,22.890569114124,6.86693391208418,1.13891079864807,20.7935851514338,1.85837857243918,2.71,0.619704372295227,787.580932617188,44.6762161254883,61.882137298584,36.0909271240234,1027,"1",573.857421875,12,292,277,82,3,4705,"15"
"P1635",41.7752210686861,22.8858025656291,2.64254849922083,1.57610536211562,11.4437145282223,1.10649348110729,4.19,0.101195989038644,787.078308105469,44.6856842041016,64.1867065429688,38.1824073791504,1025,"2",593.478820800781,11,291,278,83,29,4097,"12"
"P1642",41.8328271064674,22.8675928356013,7.41722176593893,1.10881997065989,30.3814586219155,1.71770459714726,2.32,0.540988862996124,797.375061035156,45.0900993347168,60.1310119628906,34.5903129577637,818,"1",534.325012207031,2,292,278,88,155,4091,"9"
"P1643",41.8465618635578,22.8623449276682,3.78891205921676,1.30499409009878,0.0139733429946923,1.48314507964238,3.92,0.394164886855309,798.397033691406,45.1368675231934,56.748893737793,33.6412048339844,771,"1",514.65185546875,9,292,278,89,105,4665,"9"
"P1644",41.8592738444147,22.8197413730192,1.83,1.44771719155157,49,0.405346336462523,2.22,-0.903013425550227,793.264465332031,45.0192413330078,66.9224624633789,44.0842094421387,885,"2",665.43798828125,21,290,279,81,0,3185,"14"
"P1649",41.8990521120684,22.8174480313511,6.3234904323175,1.17118563371059,10.4468462083629,1.98968690650666,3.15,0.687977292944462,797.749084472656,45.2166290283203,48.1780662536621,31.2320804595947,640,"1",459.834014892578,1,292,278,90,297,4872,"9"
"P1650",41.9034163214363,22.8396513916346,2.10587059224625,1.42611597009462,0.492007608277519,0.89653188987115,4.26,-0.10922141504573,798.128295898438,45.2240982055664,58.3663940429688,33.4049606323242,755,"1",519.272033691406,4,292,278,93,2,3952,"12"
"P1651",41.9094885666602,22.8388494648848,2.65434703097078,1.38572299811585,7.74976725630078,1.0179415748407,3.84,0.0177825243798647,798.117248535156,45.236255645752,57.2727508544922,33.0681304931641,708,"1",511.155120849609,4,292,278,91,165,4241,"9"
"P1653",41.9711173818995,22.8689619847677,3.34241114432499,1.39514246821183,20.30698767509,1.11485895680497,3.34,0.108727900771731,784.923767089844,44.9158210754395,69.9804611206055,43.8497200012207,1097,"2",662.049194335938,16,291,279,74,0,-874,"14"
"P1655",42.0144947541817,22.8333122464336,6.49082446427424,1.16543708577943,21.7377072405386,1.77607998305932,2.74,0.574408679062286,796.288452148438,45.3357086181641,60.3814506530762,36.6138343811035,844,"1",529.190795898438,27,291,279,78,0,1985,"17"
"P1658",41.9917147718691,22.766810589007,2.77226649148014,1.3754924426661,0,1.14396948242622,4.13,0.134504216400931,795.767272949219,45.3102188110352,47.5351333618164,30.1557445526123,644,"1",445.210998535156,7,294,278,97,10,5146,"12"
"P1661",41.9839121101915,22.8617097067156,5.90118254908346,1.19055554639049,14.6697038953954,1.7985115013604,3.05,0.586959379106908,777.008850097656,44.7013168334961,78.9644317626953,49.8565254211426,1136,"2",752.013488769531,16,288,279,76,0,-838,"3"
"P1664",41.5625998862171,20.5379826849559,2.77945563734986,1.375425482616,29.4031383184812,0.809661452042677,2.91,-0.211139079126603,725.095153808594,42.5403671264648,123.670486450195,34.0729217529297,1258,"2",913.972045898438,46,290,278,60,0,6701,"3"
"P1665",41.5151863465132,20.4643405318861,4.80760393714757,1.25341484741911,32.7355324838369,1.21599133521664,2.53,0.195559657874375,747.202026367188,43.1052017211914,97.8506698608398,35.9897575378418,586,"2",730.503112792969,5,292,280,95,0,12083,"16"
"P1666",41.5031200116017,20.5669499443043,3.77940194037945,1.30790456158486,79.5056204254372,0.303917120904934,0.808,-1.19100024334804,741.932800292969,43.0715560913086,104.688598632812,36.0149955749512,957,"2",835.989074707031,32,289,279,62,0,8195,"6"
